start_date;end_date;created_on;lat;lon;l1;l2;l3;rooms;bedrooms;bathrooms;surface_total;surface_covered;price;currency;title;description;property_type;operation_type
25/4/2019;18/6/2019;25/4/2019;-34.6052277;-58.4102545;Argentina;Capital Federal;Almagro;2;1;;41;41;85000;USD;DEPARTAMENTO EN VENTA;Xintel (NVS-NVS-133) Venta de Departamento DOS AMBIENTES en Almagro, Capital Federal.  Agradable DEPARTAMENTO EN VENTA, de 2 ambientes con muy buena distribución y espacio. Se encuentra ubicado en la zona de Almagro de la hermosa ciudad de Buenos Aires (Capital Federal). Tiene sofá - cama y cama doble (o 2 sencillas a elección del inquilino). Cocina amplia, baño impecable. Recién pintado y remodelado!  -  - NUEVOS AIRES SERVICIOS INMOBILIARIOS;Departamento;Venta
25/4/2019;10/5/2019;25/4/2019;-34.604827;-58.41904;Argentina;Capital Federal;Almagro;2;1;1;65;53;122000;USD;Departamento de 2 ambientes en Venta en Almagro;2 AMBIENTES MUY AMPLIOS 65 M2 TOTALES. IMPECABLE ESTADO. ACEPTO PROPIEDAD EN PARTE DE PAGO.ESTA UBICADO EN LA ESQUINA DE CORRIENTES Y SALGUERO PRIMER PISO AL FRENTE. BALCON CORRIDO SOBRE LA OCHAVA Y SOBRE SALGUERO APTO PROFESIONAL.  VIVIENDA U OFICINA. ESQUINA CON MUCHO TRAFICO. SE PERMITE COLOCAR CARTEL EN EL BALCON A METROS DE LA ESTACION DEL SUBTE B MEDRANO. EDIFICIO CON BAJAS EXPENSAS). - Se deja constancia que las caracteristicas, medidas, expensas y superficies  consignadas son aproximadas, sujetos a verificación y/o ajuste. El precio del inmueble puede ser modificado sin previo aviso. Fotos de carácter no contractual. Las unidades publicadas están sujetas a disponibilidad.;Departamento;Venta
25/4/2019;23/6/2019;25/4/2019;-34.61204727;-58.41615516;Argentina;Capital Federal;Almagro;2;1;1;32;32;75000;USD;Excelente departamento de 2 amb en Almagro;"Agradable departamento de 2 ambientes desarrollado en 32 m2 totales en el barrio de Almagro.La propiedad posee una disposición interna dentro de un edificio de 50 años de antiguedad, 10 pisos con 5 unidades por piso, y orientación SE.A la unidad de comercializamos, se ingresa por el living comedor con pisos de parquet y ventilacion al pozo de luz del edificio. El dormitorio principal posee comodas medidas, pisos de parquet y placard empotrado.La cocina y el baño se encuentran en estado original.Maginifica ubicacion a metros de Av. Rivadavia y a la estación ""Loria"" del Subte A.Las medidas son aproximadas y solo a titulo informativo. Fotos de caracter no contractual. Las expensas pueden sufrir modificaciones. La operacion se realiza en Dolares Billetes estadounidenses.Matrícula N° 4397";Departamento;Venta
25/4/2019;9/5/2019;25/4/2019;-34.598424;-58.418361;Argentina;Capital Federal;Almagro;2;1;1;27;26;62500;USD;"Dpto. 2 amb. Almagro - con Renta  ""IDEAL INVERSOR""";"Corredor Responsable: Win Bienes Raices SRL - CUCICBA 6270Contacto: Eduardo Lanus - MLS ID # 420521030-28<br>Dpto. 2 Amb, en 3er. piso de M2 Cub. 26,65 y Semicub. M2 1,09 (Lavadero), Total M2 27,74, baño con ducha y Lavadero Semicubierto.<br>Posible Cochera en PB, con Escritura independiente mismo dueño<br>Expensas $ 1.800,-<br>Con Renta  hasta Agosto'20 ""IDEAL PARA INVERSOR""<br>   \n\n Comprá la casa que querés! No la que podés. Accedé a un préstamo por hasta el 30% del valor de esta propiedad. Simulá tu cuota en Lendar ";Departamento;Venta
25/4/2019;8/5/2019;25/4/2019;-34.5994464;-58.4154092;Argentina;Capital Federal;Almagro;2;1;1;76;68;140000;USD;Departamento de 2 ambientes en Venta en Almagro;2 amb frente con balcon excelente estado luminoso - Se deja constancia que las caracteristicas, medidas, expensas y superficies  consignadas son aproximadas, sujetos a verificación y/o ajuste. El precio del inmueble puede ser modificado sin previo aviso. Fotos de carácter no contractual. Las unidades publicadas están sujetas a disponibilidad.;Departamento;Venta
25/4/2019;8/5/2019;25/4/2019;-34.60562;-58.42119;Argentina;Capital Federal;Almagro;2;1;1;36;36;95000;USD;Departamento de 2 ambientes en Venta en Almagro;Excelente dos ambientes con gran cocina, Muy luminoso a metros del subte de la linea B y tambien cercano al subte de la linea, muchos medios de transporte. Digno de ver. Se deja constancia que las caracteristicas, medidas, expensas y superficies  consignadas son aproximadas, sujetos a verificación y/o ajuste. El precio del inmueble puede ser modificado sin previo aviso. Fotos de carácter no contractual. Las unidades publicadas están sujetas a disponibilidad.;Departamento;Venta
25/4/2019;10/5/2019;25/4/2019;-34.5849069;-58.4430006;Argentina;Capital Federal;Palermo;2;1;1;37;33;90000;USD;Departamento de 2 ambientes en Venta en Palermo;Ubicado en el corazón del sector con mayor crecimiento inmobiliario de los últimos años, dirigido a un publico joven que le interesa vivir en una zona con mucha actividad social, restaurantes, bares y galerías, como así al inversor que busca una renta alta en alquileres temporarios a extranjeros. La ubicación es óptima por su cercanía a todos los medios de transporte. - Se deja constancia que las caracteristicas, medidas, expensas y superficies  consignadas son aproximadas, sujetos a verificación y/o ajuste. El precio del inmueble puede ser modificado sin previo aviso. Fotos de carácter no contractual. Las unidades publicadas están sujetas a disponibilidad.;Departamento;Venta
25/4/2019;10/5/2019;25/4/2019;-34.5899966;-58.4234451;Argentina;Capital Federal;Palermo;2;1;1;40;33;115000;USD;Departamento de 2 ambientes en Venta en Palermo;Excelente departamento de dos ambientes, con una muy buena distribucion. En total la unidad cuenta con una superficie cubierta de 33 mts2 y 7 mts2 de patio.Edificio de 30 años con una muy buena calidad de construccion, seguirdad las 24 hs del dia!!Ubicado en el exclusivo barrio de Palermo SOHO!! - Se deja constancia que las caracteristicas, medidas, expensas y superficies  consignadas son aproximadas, sujetos a verificación y/o ajuste. El precio del inmueble puede ser modificado sin previo aviso. Fotos de carácter no contractual. Las unidades publicadas están sujetas a disponibilidad.;Departamento;Venta
25/4/2019;10/5/2019;25/4/2019;-34.5967624;-58.421589;Argentina;Capital Federal;Palermo;2;1;1;50;44;162000;USD;Departamento de 2 ambientes en Venta en Palermo;EDIFICIO DE CATEGORIA CON MATERIALES Y ACCESORIOS DE 1RA CALIDAD- SPLIT FRIO -CALOR - EL DEPARTAMENTO CONSTA CON BAULERA. EL EDIFICIO CONTIENE GIMNASIO - SALA DE JUEGOS - SAUNA - PISCINA CON SOLARIUM - SUM CON ESPACIO VERDE Y LAUNDRY - UBICADO EN ZON ESTRATEGICA -EDIFICADO POR CONSTRUCTORA DE ALTA TRAYECTORIA - COMERCIALIZA MIGLIORISI - CORRIENTES 5500 -  - Se deja constancia que las caracteristicas, medidas, expensas y superficies  consignadas son aproximadas, sujetos a verificación y/o ajuste. El precio del inmueble puede ser modificado sin previo aviso. Fotos de carácter no contractual. Las unidades publicadas están sujetas a disponibilidad.;Departamento;Venta
25/4/2019;11/9/2019;25/4/2019;-34.5880303;-58.4145618;Argentina;Capital Federal;Palermo;2;1;1;50;44;140000;USD;Depto en Palermo. 2 ambientes  excelente ubicación muy luminoso.;Muy buen, 2 ambientes ubicado en la calle Salguero entre Santa Fe y Guemes. Ingresando nos encontramos con un hermoso comedor con piso de parquet con salida a gran balcón corrido de 6 mts. Espaciosa cocina con bajo mesada y espacio para guardado. Pileta y espacio para lavarropas. Pasillo con placard. Bano completo con banera y ventilación. Dormitorio con amplios placares y ventana al balcón. Superficie total 50 mts. A metros de plaza Armenia.;Departamento;Venta
25/4/2019;18/6/2019;25/4/2019;-34.5867231;-58.4096229;Argentina;Capital Federal;Palermo;2;1;2;55;50;322000;USD;DEPARTAMENTO EN VENTA;"Xintel (ZET-ZET-1239) Venta de Departamento 2 AMBIENTES en Palermo, Capital Federal<br><br>Excelente Dos Ambientes en ""Astor Palermo"", edificio de primera categoría. Torre de 26 pisos en una ubicación excelente, frente al Alto Palermo. Departamento muy luminoso. Entrada por hall de recepción. Amplio living comedor con salida a hermoso balcón. Toilete de recepción. Cocina completa con espacio para lavarropas. Gran dormitorio en suite con vestidor. Aire acondicionado en todos los ambientes. Cochera fija cubierta incluida en el precio.<br>Edificio con vigilancia 24 hs y amenities: Piscina descubierta de 25m de largo, Piscina para niños, Solarium, SUM, Gimnasio, Vestuarios, Spa (sauna y masajes), Parrillas exteriores, Juegos para niños, Jardines parquizados, Estacionamiento de cortesia y Laundry<br><br><br><br>AVISO LEGAL: Se hace saber que las características descriptas del inmueble publicado, calidades y cualidades constructivas y funcionales, valores de expensas, impuestos y servicios, y medidas y superficies, son aproximados y consignadas en base a datos que fueron proporcionados por el propietario y que pueden no ser exactos y/o no estar actualizados a la hora de la visualización de este aviso, pudiendo surgir discordancias con los datos que surgen de la documentación respectiva. Las medidas y superficies exactas son las que surgen de los títulos y planos legales del inmueble. Las imágenes publicadas lo son al mero efecto orientativo de las características generales y circunstancias del inmueble en el momento en que han sido tomadas, pudiendo las mismas diferir del estado y circunstancias actuales del mismo. Asimismo, los mobiliarios , accesorios, elementos, etc, que se visualicen en las imagines publicadas, no integran la oferta de venta. En todos los casos el interesado deberá realizar una visita al inmueble y efectuar las verificaciones respectivas previamente a la realización de cualquier operación, requiriendo la documentación que corresponda. Venta supeditada al cumplimiento por parte del propietario de los requisitos de la resolución general Nº 2371 de la AFIP (pedido de COTI).- -  - GRUPO ZETA SERVICIOS INMOBILIARIOS";Departamento;Venta
25/4/2019;23/6/2019;25/4/2019;-34.5711496;-58.4232966;Argentina;Capital Federal;Palermo;2;1;1;55;51;250000;USD;Complejo Hollywood I cochera Fija;Nicaragua y Humboldt, excelente ubicación, a pasos de bares y restaurantes, inmejorable acceso , próximo a Av. Santa Fe, subte D, Tren San Martín, infinidad de líneas de colectivo, a metros de metrobú categoría con Variedad de Amenities , seguridad 24h, piscina, jacuzzi, sauna, gimnasio, SUM, y laundry.Moderno duplex de 2 ambientes con Balcón terraza, súper luminoso!!!Se vende con muebles, Detalles de categoría en toda su decoración y equipamiento !!!Cochera fija en el edificio y baulera;Departamento;Venta
25/4/2019;10/7/2019;25/4/2019;-34.58592426;-58.40509815;Argentina;Capital Federal;Palermo;2;1;1;44;41;165000;USD;Dto Recoleta 2amb 41m2 +balc S de Bustamante 2300 u$s165.000;Departamento en Venta en Recoleta 2 ambientes 41 m2 + balcn, contrafrente - Sanchez de Bustamante 2300 - u$s 165.000<br><br>Excelente dos ambientes, apto profesional, en perfecto estado, listo para habitar. Contrafrente, muy luminoso, con vista abierta. Amplio living, con cocina integrada y barra desayunadora. Aire acondicionado fro/calor. Cocina con espacio e instalacin para lavarropas. Bao completo con baera. Dormitorio con amplios placards con salida a balcn con excelente vista. Los pisos de todo el departamento son de parquet recin plastificado. El edificio cuenta con dos ascensores y encargado todo el da. Inmejorable ubicacin. Snchez de Bustamante, entre Pacheco de Melo y Pea. Se encuentra a una cuadra de la Av. Las Heras.<br>Expensas abril $2.500, ABL $520.<br><br>Caractersticas:<br>Localidad: Capital Federal<br>Barrio: Recoleta<br>Antigedad: 50<br>Estado: Excelente<br>Ambientes: 2<br>Baos: 1<br>Superficie cubierta: 41 m<br>Superficie total: 44 m<br>Pisos: 9<br>Piso: 5<br>Unidades en el piso: 5<br>Ubicacin: contrafrente<br>Orientacin: Este<br>Amoblado: no<br>Cochera: no<br>Accesible: s<br>Apto profesional: s<br>Apto crdito: s<br>Expensas: $ 2.500<br><br>Ambientes:<br>Balcn<br>Bao<br>Cocina<br>Dormitorio<br>Living Comedor<br><br>Comodidades y amenities:<br>Aire acondicionado<br>Internet / TV por cable / Telfono<br><br>Transportes cercanos:<br>Colectivos: 10, 37, 39, 41, 59, 60, 67, 92, 93, 95, 102, 108, 110, 118, 128, 130<br><br>Si desea visitar la propiedad, por favor indquenos sus das y horarios de preferencia, y su nmero de telfono mvil. Muchas gracias!<br><br>_ .Publicado por Vaira Propiedades a traves INMOMAP;Departamento;Venta
25/4/2019;23/6/2019;25/4/2019;-34.5804909;-58.431925;Argentina;Capital Federal;Palermo;2;1;1;63;59;234000;USD;Excelente 2 Ambientes (Opcional con renta);Mirastar Guatemala:  La unidad es a estrenar , se entrega recién pintada y con piso colocado. 2 Amb Super Luminoso con A.A. Frio y calefacción. Cerramientos de categoría y balcón corrido al frente. Cocina integrada con anafes y horno eléctricos, muebles bajo mesada y alacenas. Baño completo.OPCIONAL COCHERA FIJA U$S 40.000 Mirastar Guatemala tiene unidades a tu medida, para que vivas vos, tu familia y tus proyectos, elegí tu casa de 1, 2 y 3 dormitorios o tu estudio como lugar de trabajo ideal, con todo lo que necesitas, una pileta semiolímpica de 25mts, solárium con una hermosa vista al barrio y mucho sol, Parrilla-SUM, laundry y Gimnasio con equipos de última generación, con terminaciones de alta calidad y cuidado en todos los detalles.CaracterísticasHall de Acceso equipado de gran categoría con revestimientos de mármol y granitoSeguridad con personal de vigilancia las 24 hs.3 amplios ascensores automáticos de última generación.Grupo electrógeno para áreas y servicios comunesCCTV con grabación digital en accesosCocheras cubiertas con acceso por rampaDepartamento apto profesional &amp;;
25/4/2019;10/5/2019;25/4/2019;-34.598972;-58.4133198;Argentina;Capital Federal;Palermo;2;1;1;42;40;122000;USD;Departamento de 2 ambientes en Venta en Palermo;Departamento de 2 ambientes en muy buen estado, Cuenta con cocina separada con lavadero integrado, living cómodo y habitación con placard empotrado. Balcon interno. Muy buen estado - Se deja constancia que las caracteristicas, medidas, expensas y superficies  consignadas son aproximadas, sujetos a verificación y/o ajuste. El precio del inmueble puede ser modificado sin previo aviso. Fotos de carácter no contractual. Las unidades publicadas están sujetas a disponibilidad.;Departamento;Venta
25/4/2019;5/8/2019;25/4/2019;-34.583902;-58.420185;Argentina;Capital Federal;Palermo;2;1;1;43;43;105000;USD;Departamento · 43m² · 2 Ambientes;"Corredor Responsable: Daniel Acosta - CUCICBA 2406Contacto: Alejandro Bekerman - MLS ID # 420151030-161<br><br>Venta de Departamento 2 AMBIENTES en Palermo -  Apto Crédito<br>Departamento 2 ambientes, 43 m2. Ubicado en el 1er. piso por escalera. Excelente zona, ideal inversión o vivienda. Departamento lateral pero muy luminoso.  Consta de cocina separada con barra desayunadora, lavadero separado, living comedor con Pisos de parquet, dormitorio amplio con un importante placard, baño completo. Todo reciclado hace 12 años. Ubicado a 1 cuadra de Plaza Italia (Subte Línea D), y a 3 cuadras del Jardín Botánico. <br>Expensas marzo 2019 $3738.<br><br>DANIEL ACOSTA CUCICBA 2406 / CSI 5953""En cumplimiento de la Ley 2340 CUCICBA, Ley 10.973 de la Prov.Bs.As., Ley Nacional 25.028, Ley 22.802 de Lealtad Comercial, Ley 24.240 de Defensa al Consumidor, las normas del Código Civil y Comercial de la Nación y Constitucionales, los agentes NO ejercen el corretaje inmobiliario. Todas las operaciones inmobiliarias son objeto de intermediacion y conclusión por parte de los martilleros y corredores colegiados, cuyos datos se exhiben debajo del nombre de la inmobiliaria.<br> \n\n Comprá la casa que querés! No la que podés. Accedé a un préstamo por hasta el 30% del valor de esta propiedad. Simulá tu cuota en Lendar ";Departamento;Venta
25/4/2019;10/5/2019;25/4/2019;-34.5962803;-58.4150855;Argentina;Capital Federal;Palermo;2;1;1;48;45;130000;USD;Departamento de 2 ambientes en Venta en Palermo;DOS AMBIENTES CONTRAFRENTE MUY LUMINOSO, BAJAS EXPENSAS, MULTIPLES MEDIOS DE TRANSPORTE, DIGNO DE VER. - COMERCIALIZA MIGLIORISI AV. CORDOBA 3401 -  - - Se deja constancia que las caracteristicas, medidas, expensas y superficies  consignadas son aproximadas, sujetos a verificación y/o ajuste. El precio del inmueble puede ser modificado sin previo aviso. Fotos de carácter no contractual. Las unidades publicadas están sujetas a disponibilidad.;Departamento;Venta
25/4/2019;11/5/2019;25/4/2019;-34.590821;-58.413781;Argentina;Capital Federal;Palermo;2;1;1;33;33;115000;USD;Venta Departamento 2 ambientes en Palermo;"Corredor Responsable: EMMA A. PIERSIMONI - CPI 3877Contacto: Laura Bramardi - MLS ID # 420881056-1<br><br>Departamento en venta, 2 ambientes en una de las mejores zonas de Palermo, sobre calle Charcas entre Av. Coronel Diaz y Guise. Cocina y dormitorio independientes. Bajas Expensas ($ 1.600 Marzo 2019). Ideal Inversores y/o primera vivienda. Interno, segundo piso por escalera. Contrato de alquiler vigente hasta el 31 de Junio 2019. <br><br>-Superficie total: 33 metros cuadrados<br>-Estilo de epoca<br>-Dormitorio 3 x 3<br>-Cocina 2,80 x 1,50<br>-Living 4 x 3<br>-Baño 2,10 x 1,50<br>-Pasillo con Placard 2,65 x 85<br><br><br><br>""AVISO LEGAL: Corredor responsable Emma Andrea Piersimoni, CUCICBA 3877. En cumplimiento de la ley 2340 CUCICBA, Ley 10973 Pcia Bs As, Ley 22.802 de Lealtad Comercial, Ley 24240 de Defensa del Consumidor, las normas del Código Civil y Comercial de la Nación y Constitucionales, los Agentes NO ejercen el corretaje inmobiliario, todas las operaciones inmobiliarias son objeto de intermediación y conclusión por parte del corredor inmobiliario matriculado de la oficina RE/MAX. Cada oficina es de gestión independiente.""<br><br> \n\n Comprá la casa que querés! No la que podés. Accedé a un préstamo por hasta el 30% del valor de esta propiedad. Simulá tu cuota en Lendar ";Departamento;Venta
25/4/2019;11/9/2019;25/4/2019;-34.5688316;-58.4342053;Argentina;Capital Federal;Palermo;2;1;1;55;49;240000;USD;VENTA  DEPTO 2 AMBIENTES CON COCHERA LAS CANITAS;Departamento 2 ambientes con cochera en las Canitas. Amplios Ambientes living con balcon corrido vista abierta contrafrente muy luminosococina con desayunador  con lavadero cubiertozona de restaurantes bares cerveceriasa dos cuadras del poloa tres cuadras de av libertador Palermoa dos cuadras de av Luis Maria Campostodos los medios de comunicacion;Departamento;Venta
25/4/2019;10/5/2019;25/4/2019;-34.5967624;-58.421589;Argentina;Capital Federal;Palermo;2;1;1;50;44;168000;USD;Departamento de 2 ambientes en Venta en Palermo;EDIFICIO DE CATEGORIA CON MATERIALES Y ACCESORIOS DE 1RA CALIDAD- SPLIT FRIO -CALOR - EL DEPARTAMENTO CONSTA CON BAULERA. EL EDIFICIO CONTIENE GIMNASIO - SALA DE JUEGOS - SAUNA - PISCINA CON SOLARIUM - SUM CON ESPACIO VERDE Y LAUNDRY - UBICADO EN ZON ESTRATEGICA -EDIFICADO POR CONSTRUCTORA DE ALTA TRAYECTORIA - COMERCIALIZA MIGLIORISI - CORRIENTES 5500 -  - Se deja constancia que las caracteristicas, medidas, expensas y superficies  consignadas son aproximadas, sujetos a verificación y/o ajuste. El precio del inmueble puede ser modificado sin previo aviso. Fotos de carácter no contractual. Las unidades publicadas están sujetas a disponibilidad.;Departamento;Venta
25/4/2019;23/6/2019;25/4/2019;-34.57724663;-58.43853611;Argentina;Capital Federal;Palermo;2;1;2;55;55;179500;USD;VENTA - PALERMO -  DUPLEX de 2 AMB, RETASADO;"Amplio Palier común de acceso a la unidad. Hall de Recepción. 1º piso: PB: Toilette, living comedor y cocina integrada. Vista abierta con balcón Amplio living con cocina comedor integrado con vista abierta sobre el ventanal y balcón que da al contrafrente. Puerta ventana de marcos línea Módena. Barandas del balcón son de hierro y pisos de madera. La cocina integrada con mesada de granito, bacha de acero inoxidable, alacena y muebles bajo mesada de cocina tipo de revestimiento de melamina con herrajes completos. Cuenta con un anafe y horno. Todo es eléctrico. Escalera de madera al 1º piso donde está el cuarto en suite amplio con vista abierta, posee un amplio y profundo placard en la pared del lateral con puertas de espejo frente corredizas con perfil de aluminio con su interior. Baño completo con azulejos, grifería marca FV, y sanitarios roca.Los pisos de la unidad son de madera y están en muy buen estado. Los Servicios son individuales con termotanque individual y calefacción individual por aire acondicionado. La unidad cuenta con dos aires acondicionados frio calor. Posibilidad de comprar los muebles.Se trata de un Edificio de 9 pisos, el edificio tiene parrilla, solarium, laundry, ascensor hidráulico con puertas automáticas. Tiene buen mantenimiento y con una buena planta. El departamento es apto profesional, tiene muy buena distribución. Se encuentra  al contra frente con balcón, es silencioso y luminoso.  Muy buena ubicación, a una dos de Av. Cabildo, cercano al Shopping ""Distrito Arcos"" y ""El Solar de la Abadía"", y a las estaciones de Tren, Subte y MetroBus. A pocas cuadras del Distrito Audiovisual, de la Universidad Católica Argentina sede Colegiales, Facultad de Ciencias Agrarias y del Mercado de las PulgasLa venta de este inmueble está sujeta a la tramitación del Código de Transferencia de Inmuebles (COTI), de conformidad con la normativa vigente (Res. AFIP 2371/08, 2439/08 y ccs.) por parte del propietario.";Departamento;Venta
25/4/2019;23/6/2019;25/4/2019;-34.5816987;-58.4335472;Argentina;Capital Federal;Palermo;2;1;2;51;51;215000;USD;Duplex divino 2 amb- Palermo Hollywood I;Excelente edificio ubicado en palermo HollywoodFull  amenities2 amb Dormitorio en suitecocina semi integradaToilette de recepciónBalcón aterrazado al frente, vista Este.Edificio full AmenitiesPileta, jacuzziSumTerraza con solariumGymSaunaCocheras de cortesiaSeguridad 24hsAproveche este momento para comprar!Toma propiedades en parte de pago!;Departamento;Venta
25/4/2019;10/5/2019;25/4/2019;-34.5901743;-58.4346224;Argentina;Capital Federal;Palermo;2;1;1;33;33;105100;USD;Departamento de 2 ambientes en Venta en Palermo soho;Excelente propiedad de dos ambientes, con una muy buena distribución, cocina separada, baño completo, dormitorio con placard. Amplios ventanales en cada uno de sus ambientes. Unidad muy bien ubicada, cerca de los principales medios de transportes. Ubicada en el exclusivo barrio de Palermo SOHO. - Se deja constancia que las caracteristicas, medidas, expensas y superficies  consignadas son aproximadas, sujetos a verificación y/o ajuste. El precio del inmueble puede ser modificado sin previo aviso. Fotos de carácter no contractual. Las unidades publicadas están sujetas a disponibilidad.;Departamento;Venta
25/4/2019;18/6/2019;25/4/2019;-34.5821265;-58.4277226;Argentina;Capital Federal;Palermo;2;1;;50;45;232900;USD;DEPARTAMENTO EN VENTA;Xintel (ZET-ZET-1241) Venta de Departamento 2 AMBIENTES en Palermo, Capital Federal<br><br>Muy amplio y luminoso dos ambientes en 4to piso al contra frente. El edificio de 7 años de antigüedad de excelente construcción, cuenta con cabina de seguridad. Hall de recibimiento, dos ascensores, SUM amplio con parrillas, sauna, laundry, piscina y yacuzzi. El departamento tiene 50 mts2 totales y 45 mts2 cubiertos, dos aires frío calor, mampara de vidrio en el baño y detalles de calidad. Además tiene cochera y baulera cubierta en el subsuelo. Ubicado en la zona mas estratégica de Palermo Soho, frente a Distrito arcos, a metros de Sanatorio Swiss Medical, a cuadras del subte Palermo linea D, y ferrocarril San Martín estación Palermo. Rodeado de Bares, locales comerciales y la propuesta gastronómica mas exclusiva de la ciudad.<br><br><br><br>AVISO LEGAL: Se hace saber que las características descriptas del inmueble publicado, calidades y cualidades constructivas y funcionales, valores de expensas, impuestos y servicios, y medidas y superficies, son aproximados y consignadas en base a datos que fueron proporcionados por el propietario y que pueden no ser exactos y/o no estar actualizados a la hora de la visualización de este aviso, pudiendo surgir discordancias con los datos que surgen de la documentación respectiva. Las medidas y superficies exactas son las que surgen de los títulos y planos legales del inmueble. Las imágenes publicadas lo son al mero efecto orientativo de las características generales y circunstancias del inmueble en el momento en que han sido tomadas, pudiendo las mismas diferir del estado y circunstancias actuales del mismo. Asimismo, los mobiliarios , accesorios, elementos, etc, que se visualicen en las imagines publicadas, no integran la oferta de venta. En todos los casos el interesado deberá realizar una visita al inmueble y efectuar las verificaciones respectivas previamente a la realización de cualquier operación, requiriendo la documentación que corresponda. Venta supeditada al cumplimiento por parte del propietario de los requisitos de la resolución general Nº 2371 de la AFIP (pedido de COTI).- -  - GRUPO ZETA SERVICIOS INMOBILIARIOS;Departamento;Venta
25/4/2019;23/6/2019;25/4/2019;-34.5804476;-58.4119602;Argentina;Capital Federal;Palermo;2;1;1;50;50;195000;USD;OPORTUNIDAD! 2 AMB 50 M² EN TORRE DE CATEGORÍA EXCELENTE UBICACIÓN;EXCELENTE DOS AMBIENTES 50 M², LIVING COMEDOR CON SALIDA AL BALCON AL FRENTE. MUY LUMINOSO. UN DORMITORIO, UN BAÑO COMPLETOPOCOS AÑOS DE ANTIGUEDAD EDIFICIO CON SEGURIDAD 24 HS Apto profesional. Expensas muy bajas!!! OPCIÓN VENTA CON O SIN RENTAPiso alto, al frente.Teléfonos de contacto:15- | 15-;Departamento;Venta
25/4/2019;10/5/2019;25/4/2019;-34.5967624;-58.421589;Argentina;Capital Federal;Palermo;2;1;1;58;48;175000;USD;Departamento de 2 ambientes en Venta en Palermo;EDIFICIO DE CATEGORIA CON MATERIALES Y ACCESORIOS DE 1RA CALIDAD- SPLIT FRIO -CALOR - EL DEPARTAMENTO CONSTA CON BAULERA. EL EDIFICIO CONTIENE GIMNASIO - SALA DE JUEGOS - SAUNA - PISCINA CON SOLARIUM - SUM CON ESPACIO VERDE Y LAUNDRY - UBICADO EN ZON ESTRATEGICA -EDIFICADO POR CONSTRUCTORA DE ALTA TRAYECTORIA - COMERCIALIZA MIGLIORISI - CORRIENTES 5500 -  - Se deja constancia que las caracteristicas, medidas, expensas y superficies  consignadas son aproximadas, sujetos a verificación y/o ajuste. El precio del inmueble puede ser modificado sin previo aviso. Fotos de carácter no contractual. Las unidades publicadas están sujetas a disponibilidad.;Departamento;Venta
25/4/2019;23/6/2019;25/4/2019;-34.5921212;-58.4166786;Argentina;Capital Federal;Palermo;2;1;1;48;45;199000;USD;Venta 2 amb Piso Alto con Cochera Edificio Nuevo con Amenities Escriturado;Hermoso Departamento en Palermo, en excelente Zona cerca de Av Santa fe y Av Córdoba, edificio en importante terreno doble frente con Amenities en los últimos pisos. GYM - SUM - PARRILLASCochera descubierta en Planta Baja.El departamento tiene piso de porcelanatto, baño de categoría, cocina abierta moderna, placard completo.Es contrafrente al pulmon que es muy abierto y con bastantes verde porque se ven los amenities y piscinas de otros edificios.Ideal para vivir o Buena inversión para Renta también ya que es el producto que la gente joven elige.Para consultas, Whatsapp Marta: 1161534481ONE BROKERS - Negocios InmobiliariosTel. 5279-;Departamento;Venta
25/4/2019;10/5/2019;25/4/2019;-34.5967624;-58.421589;Argentina;Capital Federal;Palermo;2;1;1;50;44;173000;USD;Departamento de 2 ambientes en Venta en Palermo;EDIFICIO DE CATEGORIA CON MATERIALES Y ACCESORIOS DE 1RA CALIDAD- SPLIT FRIO -CALOR - EL DEPARTAMENTO CONSTA CON BAULERA. EL EDIFICIO CONTIENE GIMNASIO - SALA DE JUEGOS - SAUNA - PISCINA CON SOLARIUM - SUM CON ESPACIO VERDE Y LAUNDRY - UBICADO EN ZON ESTRATEGICA -EDIFICADO POR CONSTRUCTORA DE ALTA TRAYECTORIA - COMERCIALIZA MIGLIORISI - CORRIENTES 5500 -  - Se deja constancia que las caracteristicas, medidas, expensas y superficies  consignadas son aproximadas, sujetos a verificación y/o ajuste. El precio del inmueble puede ser modificado sin previo aviso. Fotos de carácter no contractual. Las unidades publicadas están sujetas a disponibilidad.;Departamento;Venta
25/4/2019;23/6/2019;25/4/2019;-34.57991437;-58.43247432;Argentina;Capital Federal;Palermo;2;1;1;63;59;234000;USD;Excelente 2 Ambientes (Opcional con renta);Mirastar Guatemala:  La unidad es a estrenar , se entrega recién pintada y con piso colocado. 2 Amb Super Luminoso con A.A. Frio y calefacción. Cerramientos de categoría y balcón corrido al frente. Cocina integrada con anafes y horno eléctricos, muebles bajo mesada y alacenas. Baño completo.OPCIONAL COCHERA FIJA U$S 40.000 Mirastar Guatemala tiene unidades a tu medida, para que vivas vos, tu familia y tus proyectos, elegí tu casa de 1, 2 y 3 dormitorios o tu estudio como lugar de trabajo ideal, con todo lo que necesitas, una pileta semiolímpica de 25mts, solárium con una hermosa vista al barrio y mucho sol, Parrilla-SUM, laundry y Gimnasio con equipos de última generación, con terminaciones de alta calidad y cuidado en todos los detalles.CaracterísticasHall de Acceso equipado de gran categoría con revestimientos de mármol y granitoSeguridad con personal de vigilancia las 24 hs.3 amplios ascensores automáticos de última generación.Grupo electrógeno para áreas y servicios comunesCCTV con grabación digital en accesosCocheras cubiertas con acceso por rampaDepartamento apto profesional &amp;;
